tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
western & southern financial group masters,2005-08-17,hard,2nd round,horna l.,coria g.,63.0,10.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,safin m.,murray a.,4.0,132.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,davydenko n.,mathieu p.h.,7.0,43.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,acasuso j.,robredo t.,52.0,21.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,chela j.i.,henman t.,56.0,12.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,youzhny m.,berdych t.,26.0,36.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,federer r.,kiefer n.,1.0,38.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,hrbaty d.,soderling r.,20.0,44.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,ancic m.,gasquet r.,27.0,15.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,1st round,moya c.,malisse x.,33.0,51.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,gonzalez f.,nalbandian d.,18.0,11.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,monfils g.,beck k.,46.0,39.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,hewitt l.,rusedski g.,3.0,35.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,1st round,robredo t.,gaudio g.,21.0,8.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,1st round,berdych t.,nadal r.,36.0,2.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,1st round,murray a.,dent t.,132.0,22.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,1st round,simon g.,spadea v.,126.0,42.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-17,hard,2nd round,rochus o.,santoro f.,34.0,81.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,3rd round,davydenko n.,gonzalez f.,7.0,18.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,3rd round,ginepri r.,moya c.,58.0,33.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,3rd round,roddick a.,chela j.i.,5.0,56.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,3rd round,youzhny m.,monfils g.,26.0,46.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,3rd round,hewitt l.,ancic m.,3.0,27.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,3rd round,safin m.,hrbaty d.,4.0,20.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,2nd round,ginepri r.,ferrer d.,58.0,19.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,2nd round,roddick a.,ferrero j.c.,5.0,24.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-18,hard,2nd round,moya c.,simon g.,33.0,126.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-19,hard,3rd round,federer r.,rochus o.,1.0,34.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-19,hard,3rd round,acasuso j.,horna l.,52.0,63.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-19,hard,quarterfinals,ginepri r.,safin m.,58.0,4.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-19,hard,quarterfinals,federer r.,acasuso j.,1.0,52.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-20,hard,quarterfinals,roddick a.,youzhny m.,5.0,26.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-20,hard,quarterfinals,hewitt l.,davydenko n.,3.0,7.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-20,hard,semifinals,federer r.,ginepri r.,1.0,58.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-21,hard,the final,federer r.,roddick a.,1.0,5.0,3.0,tennis_data,2005
western & southern financial group masters,2005-08-21,hard,semifinals,roddick a.,hewitt l.,5.0,3.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,sanguinetti d.,kim k.,59.0,71.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,andreev i.,monaco j.,57.0,79.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,hanescu v.,horna l.,47.0,53.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,jenkins s.,nieminen j.,372.0,55.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,zib t.,muller g.,60.0,68.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,koubek s.,reynolds b.,86.0,132.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,saulnier c.,wawrinka s.,75.0,62.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,verdasco f.,hernych j.,48.0,80.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-22,hard,1st round,seppi a.,tursunov d.,70.0,118.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,2nd round,lopez f.,sanguinetti d.,27.0,59.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,2nd round,verdasco f.,soderling r.,48.0,41.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,2nd round,hanescu v.,minar i.,47.0,76.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,2nd round,srichaphan p.,saulnier c.,49.0,75.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,1st round,kohlschreiber p.,fish m.,82.0,140.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,1st round,rochus c.,martin a.,52.0,61.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,1st round,ram a.,mello r.,454.0,56.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,1st round,santoro f.,carlsen k.,77.0,54.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,1st round,gimelstob j.,garcia-lopez g.,97.0,90.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-23,hard,1st round,chela j.i.,baghdatis m.,50.0,74.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,andreev i.,rochus o.,57.0,29.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,gonzalez f.,gimelstob j.,22.0,97.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,koubek s.,monfils g.,86.0,42.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,chela j.i.,davydenko n.,50.0,6.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,santoro f.,mathieu p.,77.0,44.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,blake j.,volandri f.,67.0,37.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,kohlschreiber p.,melzer j.,82.0,40.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,ferrer d.,zib t.,18.0,60.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,massu n.,ram a.,58.0,454.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,robredo t.,jenkins s.,20.0,372.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,1st round,blake j.,llodra m.,67.0,69.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-24,hard,2nd round,spadea v.,seppi a.,46.0,70.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,2nd round,haas t.,rochus c.,31.0,52.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,andreev i.,kohlschreiber p.,57.0,82.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,lopez f.,spadea v.,27.0,46.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,chela j.i.,santoro f.,50.0,77.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,verdasco f.,gonzalez f.,48.0,22.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,robredo t.,koubek s.,20.0,86.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,hanescu v.,massu n.,47.0,58.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-25,hard,3rd round,ferrer d.,srichaphan p.,18.0,49.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-26,hard,quarterfinals,blake j.,chela j.i.,67.0,50.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-26,hard,quarterfinals,ferrer d.,andreev i.,18.0,57.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-26,hard,quarterfinals,hanescu v.,robredo t.,47.0,20.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-26,hard,3rd round,blake j.,haas t.,67.0,31.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-26,hard,quarterfinals,lopez f.,verdasco f.,27.0,48.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-27,hard,semifinals,lopez f.,ferrer d.,27.0,18.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-28,hard,semifinals,blake j.,hanescu v.,67.0,47.0,3.0,tennis_data,2005
pilot pen tennis,2005-08-28,hard,the final,blake j.,lopez f.,67.0,27.0,3.0,tennis_data,2005
us open,2005-08-29,hard,1st round,andreev i.,elseneer g.,52.0,181.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,bjorkman j.,behrend t.,111.0,89.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,coria g.,mantilla f.,8.0,105.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,gasquet r.,martin a.,13.0,61.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,youzhny m.,mayer f.,26.0,66.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,haas t.,luczak p.,31.0,188.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,jenkins s.,bastl g.,352.0,119.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,johansson t.,zabaleta m.,14.0,72.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,galimberti g.,young d.,236.0,600.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,soderling r.,chela j.i.,42.0,50.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,berdych t.,kohlschreiber p.,34.0,79.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,puerta m.,okun n.,10.0,185.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,nadal r.,reynolds b.,2.0,132.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,saulnier c.,tipsarevic j.,75.0,125.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,malisse x.,hernych j.,54.0,81.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,mello r.,monaco j.,56.0,80.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,ljubicic i.,summerer t.,19.0,198.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,baker b.,gaudio g.,195.0,9.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,massu n.,gambill j.m.,58.0,151.0,5.0,tennis_data,2005
us open,2005-08-29,hard,1st round,novak j.,norman d.,25.0,112.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,nalbandian d.,bogomolov a.,11.0,186.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,wessels p.,rochus c.,103.0,53.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,sanguinetti d.,arthurs w.,59.0,99.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,nieminen j.,beck k.,57.0,36.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,stepanek r.,lapentti n.,18.0,83.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,montanes a.,hanescu v.,86.0,40.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,phau b.,popp a.,108.0,294.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,clement a.,ferrero j.c.,91.0,22.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,kiefer n.,vanek j.,38.0,92.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,murray a.,pavel a.,122.0,39.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,gonzalez f.,moodie w.,23.0,110.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,tursunov d.,baghdatis m.,138.0,73.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,mirnyi m.,gimelstob j.,32.0,96.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,rochus o.,vik r.,29.0,84.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,santoro f.,melzer j.,76.0,41.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,moya c.,llodra m.,33.0,71.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,kuerten g.,goldstein p.,357.0,65.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,blake j.,rusedski g.,49.0,30.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,robredo t.,bracciali d.,20.0,87.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,karlovic i.,fish m.,94.0,139.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,agassi a.,sabau r.,7.0,82.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,verdasco f.,henman t.,48.0,12.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,federer r.,minar i.,1.0,77.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,lopez f.,volandri f.,21.0,37.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,djokovic n.,monfils g.,97.0,43.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,capdeville p.,mathieu p.h.,157.0,45.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,schuettler r.,starace p.,98.0,100.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,wawrinka s.,ram r.,62.0,218.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,grosjean s.,hernandez o.,35.0,78.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,spadea v.,weiner g.,47.0,205.0,5.0,tennis_data,2005
us open,2005-08-30,hard,1st round,ancic m.,lee h.t.,24.0,64.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,lammer m.,kim k.,282.0,70.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,kucera k.,philippoussis m.,141.0,209.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,ferrer d.,calleri a.,15.0,67.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,dent t.,burgsmuller l.,27.0,90.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,acasuso j.,horna l.,44.0,63.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,almagro n.,carlsen k.,95.0,55.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,hrbaty d.,seppi a.,17.0,69.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,muller g.,roddick a.,68.0,3.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,ginepri r.,garcia-lopez g.,46.0,88.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,srichaphan p.,el aynaoui y.,51.0,331.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,davydenko n.,zib t.,6.0,60.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,serra f.,koubek s.,74.0,85.0,5.0,tennis_data,2005
us open,2005-08-31,hard,1st round,hewitt l.,costa a.,4.0,104.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,berdych t.,mello r.,34.0,56.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,ljubicic i.,saulnier c.,19.0,75.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,haas t.,schuettler r.,31.0,98.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,soderling r.,lopez f.,42.0,21.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,coria g.,spadea v.,8.0,47.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,agassi a.,karlovic i.,7.0,94.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,wawrinka s.,puerta m.,62.0,10.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,grosjean s.,johansson t.,35.0,14.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,youzhny m.,bjorkman j.,26.0,111.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,robredo t.,kuerten g.,20.0,357.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,malisse x.,baker b.,54.0,195.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,nadal r.,jenkins s.,2.0,352.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,massu n.,novak j.,58.0,25.0,5.0,tennis_data,2005
us open,2005-09-01,hard,2nd round,ginepri r.,muller g.,46.0,68.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,hewitt l.,acasuso j.,4.0,44.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,clement a.,murray a.,91.0,122.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,kiefer n.,stepanek r.,38.0,18.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,hrbaty d.,lammer m.,17.0,282.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,ferrer d.,kucera k.,15.0,141.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,djokovic n.,ancic m.,97.0,24.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,nieminen j.,phau b.,57.0,108.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,rochus o.,montanes a.,29.0,86.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,mirnyi m.,serra f.,32.0,74.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,verdasco f.,capdeville p.,48.0,157.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,srichaphan p.,davydenko n.,51.0,6.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,dent t.,almagro n.,27.0,95.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,blake j.,andreev i.,49.0,52.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,gasquet r.,galimberti g.,13.0,236.0,5.0,tennis_data,2005
us open,2005-09-02,hard,2nd round,sanguinetti d.,moya c.,59.0,33.0,5.0,tennis_data,2005
us open,2005-09-03,hard,3rd round,agassi a.,berdych t.,7.0,34.0,5.0,tennis_data,2005
us open,2005-09-03,hard,3rd round,coria g.,soderling r.,8.0,42.0,5.0,tennis_data,2005
us open,2005-09-03,hard,3rd round,blake j.,nadal r.,49.0,2.0,5.0,tennis_data,2005
us open,2005-09-03,hard,3rd round,massu n.,wawrinka s.,58.0,62.0,5.0,tennis_data,2005
us open,2005-09-03,hard,3rd round,malisse x.,youzhny m.,54.0,26.0,5.0,tennis_data,2005
us open,2005-09-03,hard,2nd round,federer r.,santoro f.,1.0,76.0,5.0,tennis_data,2005
us open,2005-09-03,hard,2nd round,gonzalez f.,tursunov d.,23.0,138.0,5.0,tennis_data,2005
us open,2005-09-03,hard,2nd round,nalbandian d.,wessels p.,11.0,103.0,5.0,tennis_data,2005
us open,2005-09-03,hard,3rd round,gasquet r.,ljubicic i.,13.0,19.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,sanguinetti d.,srichaphan p.,59.0,51.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,kiefer n.,clement a.,38.0,91.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,verdasco f.,djokovic n.,48.0,97.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,nieminen j.,mirnyi m.,57.0,32.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,hewitt l.,dent t.,4.0,27.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,ginepri r.,haas t.,46.0,31.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,robredo t.,grosjean s.,20.0,35.0,5.0,tennis_data,2005
us open,2005-09-04,hard,3rd round,hrbaty d.,ferrer d.,17.0,15.0,5.0,tennis_data,2005
us open,2005-09-05,hard,3rd round,federer r.,rochus o.,1.0,29.0,5.0,tennis_data,2005
us open,2005-09-05,hard,3rd round,nalbandian d.,gonzalez f.,11.0,23.0,5.0,tennis_data,2005
us open,2005-09-05,hard,4th round,coria g.,massu n.,8.0,58.0,5.0,tennis_data,2005
us open,2005-09-05,hard,4th round,agassi a.,malisse x.,7.0,54.0,5.0,tennis_data,2005
us open,2005-09-05,hard,4th round,blake j.,robredo t.,49.0,20.0,5.0,tennis_data,2005
us open,2005-09-06,hard,4th round,federer r.,kiefer n.,1.0,38.0,5.0,tennis_data,2005
us open,2005-09-06,hard,4th round,hewitt l.,hrbaty d.,4.0,17.0,5.0,tennis_data,2005
us open,2005-09-06,hard,4th round,ginepri r.,gasquet r.,46.0,13.0,5.0,tennis_data,2005
us open,2005-09-06,hard,4th round,nieminen j.,verdasco f.,57.0,48.0,5.0,tennis_data,2005
us open,2005-09-07,hard,4th round,nalbandian d.,sanguinetti d.,11.0,59.0,5.0,tennis_data,2005
us open,2005-09-07,hard,quarterfinals,ginepri r.,coria g.,46.0,8.0,5.0,tennis_data,2005
us open,2005-09-08,hard,quarterfinals,agassi a.,blake j.,7.0,49.0,5.0,tennis_data,2005
us open,2005-09-08,hard,quarterfinals,hewitt l.,nieminen j.,4.0,57.0,5.0,tennis_data,2005
us open,2005-09-09,hard,quarterfinals,federer r.,nalbandian d.,1.0,11.0,5.0,tennis_data,2005
us open,2005-09-10,hard,semifinals,agassi a.,ginepri r.,7.0,46.0,5.0,tennis_data,2005
us open,2005-09-10,hard,semifinals,federer r.,hewitt l.,1.0,4.0,5.0,tennis_data,2005
us open,2005-09-11,hard,the final,federer r.,agassi a.,1.0,7.0,5.0,tennis_data,2005
china open,2005-09-12,hard,1st round,ferrero j.c.,lee h.t.,23.0,93.0,3.0,tennis_data,2005
china open,2005-09-12,hard,1st round,wessels p.,arthurs w.,115.0,98.0,3.0,tennis_data,2005
china open,2005-09-12,hard,1st round,tursunov d.,burgsmuller l.,135.0,90.0,3.0,tennis_data,2005
china open,2005-09-12,hard,1st round,koubek s.,heuberger i.,106.0,191.0,3.0,tennis_data,2005
china open,2005-09-12,hard,1st round,moya c.,srichaphan p.,33.0,55.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,wang y. jr,gregorc l.,401.0,574.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,johansson t.,bjorkman j.,15.0,94.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,hadad a.,norman d.,344.0,113.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,udomchoke d.,okun n.,147.0,172.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,nalbandian d.,pless k.,9.0,186.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,nieminen j.,schuettler r.,36.0,91.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,coria g.,zeng s.x.,8.0,921.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,gimelstob j.,karanusic r.,95.0,151.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,youzhny m.,healey n.,24.0,270.0,3.0,tennis_data,2005
china open,2005-09-13,hard,1st round,matsui t.,sun p.,443.0,320.0,3.0,tennis_data,2005
china open,2005-09-14,hard,2nd round,ferrero j.c.,tursunov d.,23.0,135.0,3.0,tennis_data,2005
china open,2005-09-14,hard,1st round,nadal r.,wang y.t.,2.0,100.0,3.0,tennis_data,2005
china open,2005-09-14,hard,2nd round,johansson t.,nieminen j.,15.0,36.0,3.0,tennis_data,2005
china open,2005-09-14,hard,2nd round,moya c.,koubek s.,33.0,106.0,3.0,tennis_data,2005
china open,2005-09-14,hard,2nd round,nalbandian d.,hadad a.,9.0,344.0,3.0,tennis_data,2005
china open,2005-09-16,hard,2nd round,youzhny m.,udomchoke d.,24.0,147.0,3.0,tennis_data,2005
china open,2005-09-16,hard,quarterfinals,nadal r.,wessels p.,2.0,115.0,3.0,tennis_data,2005
china open,2005-09-16,hard,quarterfinals,coria g.,youzhny m.,8.0,24.0,3.0,tennis_data,2005
china open,2005-09-16,hard,quarterfinals,ferrero j.c.,nalbandian d.,23.0,9.0,3.0,tennis_data,2005
china open,2005-09-16,hard,quarterfinals,johansson t.,moya c.,15.0,33.0,3.0,tennis_data,2005
china open,2005-09-16,hard,2nd round,wessels p.,wang y. jr,115.0,401.0,3.0,tennis_data,2005
china open,2005-09-16,hard,2nd round,nadal r.,gimelstob j.,2.0,95.0,3.0,tennis_data,2005
china open,2005-09-16,hard,2nd round,coria g.,matsui t.,8.0,443.0,3.0,tennis_data,2005
china open,2005-09-17,hard,semifinals,nadal r.,ferrero j.c.,2.0,23.0,3.0,tennis_data,2005
china open,2005-09-17,hard,semifinals,coria g.,johansson t.,8.0,15.0,3.0,tennis_data,2005
china open,2005-09-18,hard,the final,nadal r.,coria g.,2.0,8.0,3.0,tennis_data,2005
vietnam open,2005-09-26,hard,1st round,lu y.h.,dupuis a.,134.0,119.0,3.0,tennis_data,2005
thailand open,2005-09-26,hard,1st round,soderling r.,vik r.,41.0,71.0,3.0,tennis_data,2005
vietnam open,2005-09-26,hard,1st round,phau b.,do m.q.,94.0,1422.0,3.0,tennis_data,2005
thailand open,2005-09-26,hard,1st round,gremelmayr d.,karanusic r.,239.0,156.0,3.0,tennis_data,2005
thailand open,2005-09-26,hard,1st round,garcia-lopez g.,fruttero j.p.,86.0,205.0,3.0,tennis_data,2005
thailand open,2005-09-26,hard,1st round,thomann n.,norman d.,285.0,113.0,3.0,tennis_data,2005
thailand open,2005-09-26,hard,1st round,wang y.t.,kim k.,102.0,79.0,3.0,tennis_data,2005
vietnam open,2005-09-27,hard,1st round,moodie w.,kohlschreiber p.,99.0,90.0,3.0,tennis_data,2005
vietnam open,2005-09-27,hard,1st round,mamiit c.,thron a.,227.0,901.0,3.0,tennis_data,2005
vietnam open,2005-09-27,hard,1st round,burgsmuller l.,pless k.,89.0,183.0,3.0,tennis_data,2005
vietnam open,2005-09-27,hard,1st round,arthurs w.,brzezicki j.p.,97.0,148.0,3.0,tennis_data,2005
vietnam open,2005-09-27,hard,1st round,saulnier c.,wessels p.,65.0,101.0,3.0,tennis_data,2005
vietnam open,2005-09-27,hard,1st round,vico u.,tipsarevic j.,254.0,126.0,3.0,tennis_data,2005
thailand open,2005-09-27,hard,1st round,ginepri r.,udomchoke d.,21.0,144.0,3.0,tennis_data,2005
thailand open,2005-09-27,hard,1st round,nieminen j.,kucera k.,42.0,146.0,3.0,tennis_data,2005
thailand open,2005-09-27,hard,1st round,murray a.,bastl g.,109.0,124.0,3.0,tennis_data,2005
thailand open,2005-09-27,hard,1st round,srichaphan p.,chen t.,57.0,282.0,3.0,tennis_data,2005
thailand open,2005-09-27,hard,1st round,muller g.,philippoussis m.,66.0,203.0,3.0,tennis_data,2005
